Country,State,LGA,Period,Persons with clinically diagnosed Malaria,Persons with confirmed uncomplicated Malaria,malaria_cases,Malaria Test Positivity Rate
Nigeria,Oyo,Ibarapa Central,7/1/2022,6,430,436,44.5
Nigeria,Oyo,Ibarapa Central,8/1/2022,,395,395,51
Nigeria,Oyo,Ibarapa Central,9/1/2022,6,379,385,45.2
Nigeria,Oyo,Ibarapa Central,10/1/2022,,490,490,43.1
Nigeria,Oyo,Ibarapa Central,11/1/2022,,444,444,43.3
Nigeria,Oyo,Ibarapa Central,12/1/2022,,359,359,43.1
Nigeria,Oyo,Ibarapa East,1/1/2022,,457,457,72.7
Nigeria,Oyo,Ibarapa East,2/1/2022,,442,442,69.7
Nigeria,Oyo,Ibarapa East,3/1/2022,,475,475,65.6
Nigeria,Oyo,Ibarapa East,4/1/2022,,475,475,64.6
Nigeria,Oyo,Ibarapa East,5/1/2022,,594,594,62.3
Nigeria,Oyo,Ibarapa East,6/1/2022,,767,767,68.6
Nigeria,Oyo,Ibarapa East,7/1/2022,,931,931,64.7
Nigeria,Oyo,Ibarapa East,8/1/2022,,798,798,70
Nigeria,Oyo,Ibarapa East,9/1/2022,,633,633,64.8
Nigeria,Oyo,Ibarapa East,10/1/2022,,589,589,62.8
Nigeria,Oyo,Ibarapa East,11/1/2022,,635,635,63
Nigeria,Oyo,Ibarapa East,12/1/2022,,615,615,65.6
Nigeria,Oyo,Ibarapa North,1/1/2022,,62,62,44.7
Nigeria,Oyo,Ibarapa North,2/1/2022,,59,59,35.2
Nigeria,Oyo,Ibarapa North,3/1/2022,,34,34,22.3
Nigeria,Oyo,Ibarapa North,4/1/2022,,57,57,30.2
Nigeria,Oyo,Ibarapa North,5/1/2022,,159,159,56.8
Nigeria,Oyo,Ibarapa North,6/1/2022,,204,204,59.9
Nigeria,Oyo,Ibarapa North,7/1/2022,,199,199,55.1
Nigeria,Oyo,Ibarapa North,8/1/2022,,300,300,66.5
Nigeria,Oyo,Ibarapa North,9/1/2022,,307,307,71.8
Nigeria,Oyo,Ibarapa North,10/1/2022,,276,276,62.1
Nigeria,Oyo,Ibarapa North,11/1/2022,,244,244,58.7
Nigeria,Oyo,Ibarapa North,12/1/2022,,188,188,55.6
Nigeria,Oyo,Ido,1/1/2022,,1575,1575,81.5
Nigeria,Oyo,Ido,2/1/2022,,1471,1471,75.3
Nigeria,Oyo,Ido,3/1/2022,,1551,1551,69.3
Nigeria,Oyo,Ido,4/1/2022,,1837,1837,73.5
Nigeria,Oyo,Ido,5/1/2022,,2189,2189,74.3
Nigeria,Oyo,Ido,6/1/2022,,2520,2520,70.5
Nigeria,Oyo,Ido,7/1/2022,,2756,2756,79.5
Nigeria,Oyo,Ido,8/1/2022,,1642,1642,83.8
Nigeria,Oyo,Ido,9/1/2022,,2358,2358,76.7
Nigeria,Oyo,Ido,10/1/2022,,2991,2991,74.4
Nigeria,Oyo,Ido,11/1/2022,,2631,2631,74.7
Nigeria,Oyo,Ido,12/1/2022,,1830,1830,67
Nigeria,Oyo,Irepo,1/1/2022,,219,219,44.6
Nigeria,Oyo,Irepo,2/1/2022,,214,214,42.9
Nigeria,Oyo,Irepo,3/1/2022,,188,188,38
Nigeria,Oyo,Irepo,4/1/2022,,205,205,41.4
Nigeria,Oyo,Irepo,5/1/2022,,366,366,51.8
Nigeria,Oyo,Irepo,6/1/2022,,516,516,54.7
Nigeria,Oyo,Irepo,7/1/2022,,332,332,47.6
Nigeria,Oyo,Irepo,8/1/2022,,339,339,52.1
Nigeria,Oyo,Irepo,9/1/2022,,312,312,49.5
Nigeria,Oyo,Irepo,10/1/2022,,465,465,51.6
Nigeria,Oyo,Irepo,11/1/2022,,343,343,47.7
Nigeria,Oyo,Irepo,12/1/2022,,164,164,38.8
Nigeria,Oyo,Iseyin,1/1/2022,47,513,560,53.8
Nigeria,Oyo,Iseyin,2/1/2022,45,379,424,47.6
Nigeria,Oyo,Iseyin,3/1/2022,101,405,506,57.3
Nigeria,Oyo,Iseyin,4/1/2022,60,388,448,59.2
Nigeria,Oyo,Iseyin,5/1/2022,123,651,774,64
Nigeria,Oyo,Iseyin,6/1/2022,138,772,910,64.8
Nigeria,Oyo,Iseyin,7/1/2022,61,899,960,61.4
Nigeria,Oyo,Iseyin,8/1/2022,88,839,927,69.5
Nigeria,Oyo,Iseyin,9/1/2022,8,616,624,60.5
Nigeria,Oyo,Iseyin,10/1/2022,11,692,703,55.7
Nigeria,Oyo,Iseyin,11/1/2022,20,876,896,61.4
Nigeria,Oyo,Iseyin,12/1/2022,9,819,828,66.4
Nigeria,Oyo,Itesiwaju,1/1/2022,,670,670,68.6
Nigeria,Oyo,Itesiwaju,2/1/2022,,455,455,62.8
Nigeria,Oyo,Itesiwaju,3/1/2022,,391,391,54
Nigeria,Oyo,Itesiwaju,4/1/2022,,470,470,61.7
Nigeria,Oyo,Itesiwaju,5/1/2022,,896,896,63
Nigeria,Oyo,Itesiwaju,6/1/2022,,860,860,55.9
Nigeria,Oyo,Itesiwaju,7/1/2022,,706,706,54.7
Nigeria,Oyo,Itesiwaju,8/1/2022,,911,911,64.7
Nigeria,Oyo,Itesiwaju,9/1/2022,,616,616,58.1
Nigeria,Oyo,Itesiwaju,10/1/2022,,641,641,54
Nigeria,Oyo,Itesiwaju,11/1/2022,,863,863,58.4
Nigeria,Oyo,Itesiwaju,12/1/2022,,508,508,52.6
Nigeria,Oyo,Iwajowa,1/1/2022,,342,342,63.4
Nigeria,Oyo,Iwajowa,2/1/2022,4,289,293,63.1
Nigeria,Oyo,Iwajowa,3/1/2022,,237,237,52.9
Nigeria,Oyo,Iwajowa,4/1/2022,,199,199,51.8
Nigeria,Oyo,Iwajowa,5/1/2022,5,397,402,60
Nigeria,Oyo,Iwajowa,6/1/2022,,538,538,59.4
Nigeria,Oyo,Iwajowa,7/1/2022,,446,446,64.2
Nigeria,Oyo,Iwajowa,8/1/2022,,484,484,66.1
Nigeria,Oyo,Iwajowa,9/1/2022,,452,452,61.5
Nigeria,Oyo,Iwajowa,10/1/2022,,495,495,60.1
Nigeria,Oyo,Iwajowa,11/1/2022,,600,600,61.7
Nigeria,Oyo,Iwajowa,12/1/2022,,295,295,48.5
Nigeria,Oyo,Kajola,1/1/2022,,821,821,71.2
Nigeria,Oyo,Kajola,2/1/2022,,604,604,65.9
Nigeria,Oyo,Kajola,3/1/2022,,394,394,55.3
Nigeria,Oyo,Kajola,4/1/2022,,303,303,51.3
Nigeria,Oyo,Kajola,5/1/2022,2,643,645,59.7
Nigeria,Oyo,Kajola,6/1/2022,,852,852,59.6
Nigeria,Oyo,Kajola,7/1/2022,4,899,903,56.2
Nigeria,Oyo,Kajola,8/1/2022,,840,840,60.8
Nigeria,Oyo,Kajola,9/1/2022,,761,761,57.8
Nigeria,Oyo,Kajola,10/1/2022,9,765,774,56.7
Nigeria,Oyo,Kajola,11/1/2022,1,899,900,59
Nigeria,Oyo,Kajola,12/1/2022,5,505,510,51.6
Nigeria,Oyo,Lagelu,1/1/2022,,925,925,50.5
Nigeria,Oyo,Lagelu,2/1/2022,,1005,1005,51.1
Nigeria,Oyo,Lagelu,3/1/2022,,1292,1292,57.1
Nigeria,Oyo,Lagelu,4/1/2022,,1377,1377,57.6
Nigeria,Oyo,Lagelu,5/1/2022,,2143,2143,60.6
Nigeria,Oyo,Lagelu,6/1/2022,,2882,2882,61.9
Nigeria,Oyo,Lagelu,7/1/2022,,2366,2366,59.3
Nigeria,Oyo,Lagelu,8/1/2022,,1621,1621,58.1
Nigeria,Oyo,Lagelu,9/1/2022,,1330,1330,51.2
Nigeria,Oyo,Lagelu,10/1/2022,,1412,1412,49.8
Nigeria,Oyo,Lagelu,11/1/2022,,1866,1866,53.9
Nigeria,Oyo,Lagelu,12/1/2022,,1109,1109,47.5
Nigeria,Oyo,Ogbomosho North,1/1/2022,71,1269,1340,66.9
Nigeria,Oyo,Ogbomosho North,2/1/2022,8,1130,1138,65.1
Nigeria,Oyo,Ogbomosho North,3/1/2022,25,955,980,56.8
Nigeria,Oyo,Ogbomosho North,4/1/2022,46,1026,1072,60.1
Nigeria,Oyo,Ogbomosho North,5/1/2022,117,1607,1724,66.9
Nigeria,Oyo,Ogbomosho North,6/1/2022,38,1629,1667,62.3
Nigeria,Oyo,Ogbomosho North,7/1/2022,113,1518,1631,58.2
Nigeria,Oyo,Ogbomosho North,8/1/2022,4,1207,1211,64.7
Nigeria,Oyo,Ogbomosho North,9/1/2022,14,1013,1027,66.5
Nigeria,Oyo,Ogbomosho North,10/1/2022,12,1012,1024,58.2
Nigeria,Oyo,Ogbomosho North,11/1/2022,,878,878,54
Nigeria,Oyo,Ogbomosho North,12/1/2022,,699,699,54.8
Nigeria,Oyo,Ogbomosho South,1/1/2022,,909,909,41.5
Nigeria,Oyo,Ogbomosho South,2/1/2022,,687,687,49.3
Nigeria,Oyo,Ogbomosho South,3/1/2022,,605,605,40.5
Nigeria,Oyo,Ogbomosho South,4/1/2022,,614,614,41.7
Nigeria,Oyo,Ogbomosho South,5/1/2022,,973,973,52.5
Nigeria,Oyo,Ogbomosho South,6/1/2022,,984,984,46.3
Nigeria,Oyo,Ogbomosho South,7/1/2022,,857,857,40.8
Nigeria,Oyo,Ogbomosho South,8/1/2022,,393,393,38.5
Nigeria,Oyo,Ogbomosho South,9/1/2022,,338,338,38.4
Nigeria,Oyo,Ogbomosho South,10/1/2022,,388,388,35.9
Nigeria,Oyo,Ogbomosho South,11/1/2022,,444,444,36.5
Nigeria,Oyo,Ogbomosho South,12/1/2022,,409,409,37.9
Nigeria,Oyo,Ogo Oluwa,1/1/2022,,264,264,72.7
Nigeria,Oyo,Ogo Oluwa,2/1/2022,,251,251,68.2
Nigeria,Oyo,Ogo Oluwa,3/1/2022,5,201,206,66
Nigeria,Oyo,Ogo Oluwa,4/1/2022,,229,229,72.7
Nigeria,Oyo,Ogo Oluwa,5/1/2022,,346,346,67.4
Nigeria,Oyo,Ogo Oluwa,6/1/2022,,437,437,73.4
Nigeria,Oyo,Ogo Oluwa,7/1/2022,,371,371,72.2
Nigeria,Oyo,Ogo Oluwa,8/1/2022,,358,358,69.9
Nigeria,Oyo,Ogo Oluwa,9/1/2022,,296,296,78.1
Nigeria,Oyo,Ogo Oluwa,10/1/2022,,399,399,74.9
Nigeria,Oyo,Ogo Oluwa,11/1/2022,,325,325,75.2
Nigeria,Oyo,Ogo Oluwa,12/1/2022,,317,317,71.4
Nigeria,Oyo,Olorunsogo,1/1/2022,7,133,140,39.4
Nigeria,Oyo,Olorunsogo,2/1/2022,10,91,101,31.3
Nigeria,Oyo,Olorunsogo,3/1/2022,8,75,83,25.5
Nigeria,Oyo,Olorunsogo,4/1/2022,5,73,78,29.9
Nigeria,Oyo,Olorunsogo,5/1/2022,7,212,219,41.4
Nigeria,Oyo,Olorunsogo,6/1/2022,,293,293,45.1
Nigeria,Oyo,Olorunsogo,7/1/2022,,208,208,35.3
Nigeria,Oyo,Olorunsogo,8/1/2022,7,222,229,45.5
Nigeria,Oyo,Olorunsogo,9/1/2022,11,159,170,45.2
Nigeria,Oyo,Olorunsogo,10/1/2022,4,149,153,44.3
Nigeria,Oyo,Olorunsogo,11/1/2022,4,256,260,47.6
Nigeria,Oyo,Olorunsogo,12/1/2022,8,148,156,37.3
Nigeria,Oyo,Oluyole,1/1/2022,,1519,1519,41.2
Nigeria,Oyo,Oluyole,2/1/2022,,1312,1312,38.3
Nigeria,Oyo,Oluyole,3/1/2022,31,1848,1879,45.6
Nigeria,Oyo,Oluyole,4/1/2022,,1939,1939,52.4
Nigeria,Oyo,Oluyole,5/1/2022,,2647,2647,52.8
Nigeria,Oyo,Oluyole,6/1/2022,,2766,2766,48.9
Nigeria,Oyo,Oluyole,7/1/2022,16,2392,2408,46.4
Nigeria,Oyo,Oluyole,8/1/2022,,2226,2226,50.9
Nigeria,Oyo,Oluyole,9/1/2022,4,2010,2014,45.3
Nigeria,Oyo,Oluyole,10/1/2022,7,2253,2260,43.2
Nigeria,Oyo,Oluyole,11/1/2022,,1816,1816,44.3
Nigeria,Oyo,Oluyole,12/1/2022,,1746,1746,45.7
Nigeria,Oyo,Ona Ara,1/1/2022,,1548,1548,71
Nigeria,Oyo,Ona Ara,2/1/2022,,1319,1319,66.2
Nigeria,Oyo,Ona Ara,3/1/2022,,1239,1239,57.2
Nigeria,Oyo,Ona Ara,4/1/2022,,1672,1672,72.8
Nigeria,Oyo,Ona Ara,5/1/2022,,1803,1803,73.6
Nigeria,Oyo,Ona Ara,6/1/2022,,1968,1968,69.6
Nigeria,Oyo,Ona Ara,7/1/2022,,1569,1569,70.4
Nigeria,Oyo,Ona Ara,8/1/2022,,686,686,63.1
Nigeria,Oyo,Ona Ara,9/1/2022,,530,530,19.3
Nigeria,Oyo,Ona Ara,10/1/2022,42,1450,1492,54.1
Nigeria,Oyo,Ona Ara,11/1/2022,,1592,1592,55.4
Nigeria,Oyo,Ona Ara,12/1/2022,,1357,1357,61.2
Nigeria,Oyo,Orelope,1/1/2022,,257,257,42.2
Nigeria,Oyo,Orelope,2/1/2022,,173,173,41.1
Nigeria,Oyo,Orelope,3/1/2022,,180,180,41
Nigeria,Oyo,Orelope,4/1/2022,,192,192,40.9
Nigeria,Oyo,Orelope,5/1/2022,,313,313,53.9
Nigeria,Oyo,Orelope,6/1/2022,,345,345,48.5
Nigeria,Oyo,Orelope,7/1/2022,,266,266,35.6
Nigeria,Oyo,Orelope,8/1/2022,,408,408,48.2
Nigeria,Oyo,Orelope,9/1/2022,,359,359,45.2
Nigeria,Oyo,Orelope,10/1/2022,,334,334,43.2
Nigeria,Oyo,Orelope,11/1/2022,,377,377,46.7
Nigeria,Oyo,Orelope,12/1/2022,,280,280,42.7
Nigeria,Oyo,Ori Ire,1/1/2022,,652,652,74
Nigeria,Oyo,Ori Ire,2/1/2022,,557,557,69.6
Nigeria,Oyo,Ori Ire,3/1/2022,,455,455,59.4
Nigeria,Oyo,Ori Ire,4/1/2022,,406,406,58.9
Nigeria,Oyo,Ori Ire,5/1/2022,,683,683,65.6
Nigeria,Oyo,Ori Ire,6/1/2022,,766,766,65.3
Nigeria,Oyo,Ori Ire,7/1/2022,,840,840,73.1
Nigeria,Oyo,Ori Ire,8/1/2022,,632,632,66.6
Nigeria,Oyo,Ori Ire,9/1/2022,,642,642,71.1
Nigeria,Oyo,Ori Ire,10/1/2022,,578,578,68.8
Nigeria,Oyo,Ori Ire,11/1/2022,,674,674,62.2
Nigeria,Oyo,Ori Ire,12/1/2022,,606,606,67.3
Nigeria,Oyo,Oyo East,1/1/2022,,1064,1064,72.7
Nigeria,Oyo,Oyo East,2/1/2022,,845,845,62
Nigeria,Oyo,Oyo East,3/1/2022,,984,984,63.2
Nigeria,Oyo,Oyo East,4/1/2022,,795,795,53.7
Nigeria,Oyo,Oyo East,5/1/2022,49,979,1028,50.9
Nigeria,Oyo,Oyo East,6/1/2022,,1318,1318,55.5
Nigeria,Oyo,Oyo East,7/1/2022,,1237,1237,51.1
Nigeria,Oyo,Oyo East,8/1/2022,,1036,1036,53.3
Nigeria,Oyo,Oyo East,9/1/2022,7,1055,1062,62.8
Nigeria,Oyo,Oyo East,10/1/2022,,911,911,60.7
Nigeria,Oyo,Oyo East,11/1/2022,,857,857,61.3
Nigeria,Oyo,Oyo East,12/1/2022,,775,775,61
Nigeria,Oyo,Oyo West,1/1/2022,,564,564,71.6
Nigeria,Oyo,Oyo West,2/1/2022,,365,365,66.2
Nigeria,Oyo,Oyo West,3/1/2022,,317,317,53.8
Nigeria,Oyo,Oyo West,4/1/2022,,355,355,59.5
Nigeria,Oyo,Oyo West,5/1/2022,,445,445,62.2
Nigeria,Oyo,Oyo West,6/1/2022,,527,527,54.8
Nigeria,Oyo,Oyo West,7/1/2022,,469,469,58.9
Nigeria,Oyo,Oyo West,8/1/2022,,507,507,64.7
Nigeria,Oyo,Oyo West,9/1/2022,,538,538,62.1
Nigeria,Oyo,Oyo West,10/1/2022,26,409,435,56.8
Nigeria,Oyo,Oyo West,11/1/2022,,442,442,53.4
Nigeria,Oyo,Oyo West,12/1/2022,,619,619,65.1
Nigeria,Oyo,Saki East,1/1/2022,,723,723,84.7
Nigeria,Oyo,Saki East,2/1/2022,,714,714,85
Nigeria,Oyo,Saki East,3/1/2022,,568,568,76.5
Nigeria,Oyo,Saki East,4/1/2022,,401,401,78.5
Nigeria,Oyo,Saki East,5/1/2022,,387,387,75.1
Nigeria,Oyo,Saki East,6/1/2022,,674,674,74.4
Nigeria,Oyo,Saki East,7/1/2022,,427,427,71.2
Nigeria,Oyo,Saki East,8/1/2022,,495,495,69.4
Nigeria,Oyo,Saki East,9/1/2022,,343,343,70
Nigeria,Oyo,Saki East,10/1/2022,,779,779,67.9
Nigeria,Oyo,Saki East,11/1/2022,,752,752,63.4
Nigeria,Oyo,Saki East,12/1/2022,,409,409,67.3
Nigeria,Oyo,Saki West,1/1/2022,74,840,914,47.7
Nigeria,Oyo,Saki West,2/1/2022,53,702,755,50.5
Nigeria,Oyo,Saki West,3/1/2022,42,685,727,42.2
Nigeria,Oyo,Saki West,4/1/2022,55,706,761,45
Nigeria,Oyo,Saki West,5/1/2022,,1034,1034,52.4
Nigeria,Oyo,Saki West,6/1/2022,65,1066,1131,47.7
Nigeria,Oyo,Saki West,7/1/2022,,1110,1110,50.2
Nigeria,Oyo,Saki West,8/1/2022,,883,883,48.4
Nigeria,Oyo,Saki West,9/1/2022,,687,687,46.9
Nigeria,Oyo,Saki West,10/1/2022,,813,813,49.8
Nigeria,Oyo,Saki West,11/1/2022,,819,819,47.8
Nigeria,Oyo,Saki West,12/1/2022,,800,800,48.8
Nigeria,Oyo,Surulere,1/1/2022,11,487,498,74.1
Nigeria,Oyo,Surulere,2/1/2022,4,466,470,75.4
Nigeria,Oyo,Surulere,3/1/2022,12,495,507,73.2
Nigeria,Oyo,Surulere,4/1/2022,,586,586,75.2
Nigeria,Oyo,Surulere,5/1/2022,11,706,717,70.3
Nigeria,Oyo,Surulere,6/1/2022,,819,819,70.4
Nigeria,Oyo,Surulere,7/1/2022,,584,584,70.7
Nigeria,Oyo,Surulere,8/1/2022,,616,616,74.8
Nigeria,Oyo,Surulere,9/1/2022,,507,507,70.8
Nigeria,Oyo,Surulere,10/1/2022,,396,396,69.1
Nigeria,Oyo,Surulere,11/1/2022,,565,565,70.5
Nigeria,Oyo,Surulere,12/1/2022,,447,447,71.7
Nigeria,Oyo,Afijio,1/1/2023,,457,457,51.1
Nigeria,Oyo,Afijio,2/1/2023,,397,397,45.2
Nigeria,Oyo,Afijio,3/1/2023,,438,438,50.5
Nigeria,Oyo,Afijio,4/1/2023,,628,628,55.3
Nigeria,Oyo,Afijio,5/1/2023,,831,831,56.5
Nigeria,Oyo,Afijio,6/1/2023,,769,769,58
Nigeria,Oyo,Afijio,7/1/2023,,1052,1052,63.7
Nigeria,Oyo,Afijio,8/1/2023,,829,829,57.2
Nigeria,Oyo,Afijio,9/1/2023,,862,862,60.9
Nigeria,Oyo,Afijio,10/1/2023,,819,819,52.1
Nigeria,Oyo,Afijio,11/1/2023,,739,739,52.4
Nigeria,Oyo,Afijio,12/1/2023,,754,754,59.4
Nigeria,Oyo,Akinyele,1/1/2023,,1608,1608,42.8
Nigeria,Oyo,Akinyele,2/1/2023,,1345,1345,41.9
Nigeria,Oyo,Akinyele,3/1/2023,,1420,1420,42.9
Nigeria,Oyo,Akinyele,4/1/2023,,2239,2239,50.7
Nigeria,Oyo,Akinyele,5/1/2023,,2942,2942,54.7
Nigeria,Oyo,Akinyele,6/1/2023,,3072,3072,55
Nigeria,Oyo,Akinyele,7/1/2023,,3958,3958,56
Nigeria,Oyo,Akinyele,8/1/2023,,4046,4046,59.2
Nigeria,Oyo,Akinyele,9/1/2023,,3054,3054,55.2
Nigeria,Oyo,Akinyele,10/1/2023,,3119,3119,51.8
Nigeria,Oyo,Akinyele,11/1/2023,,3022,3022,55.8
Nigeria,Oyo,Akinyele,12/1/2023,,2279,2279,53.4
Nigeria,Oyo,Atiba,1/1/2023,154,897,1051,58.7
Nigeria,Oyo,Atiba,2/1/2023,144,605,749,43.8
Nigeria,Oyo,Atiba,3/1/2023,188,531,719,47.3
Nigeria,Oyo,Atiba,4/1/2023,,742,742,59.2
Nigeria,Oyo,Atiba,5/1/2023,246,1001,1247,53.2
Nigeria,Oyo,Atiba,6/1/2023,,981,981,54.1
Nigeria,Oyo,Atiba,7/1/2023,,1438,1438,67.2
Nigeria,Oyo,Atiba,8/1/2023,,1327,1327,65.7
Nigeria,Oyo,Atiba,9/1/2023,,1269,1269,63.1
Nigeria,Oyo,Atiba,10/1/2023,,1325,1325,60
Nigeria,Oyo,Atiba,11/1/2023,,1247,1247,60.9
Nigeria,Oyo,Atiba,12/1/2023,,1112,1112,65.1
Nigeria,Oyo,Atisbo,1/1/2023,,247,247,46
Nigeria,Oyo,Atisbo,2/1/2023,,273,273,48.8
Nigeria,Oyo,Atisbo,3/1/2023,,298,298,44
Nigeria,Oyo,Atisbo,4/1/2023,,348,348,49.4
Nigeria,Oyo,Atisbo,5/1/2023,,411,411,49.3
Nigeria,Oyo,Atisbo,6/1/2023,,490,490,56
Nigeria,Oyo,Atisbo,7/1/2023,,586,586,61.7
Nigeria,Oyo,Atisbo,8/1/2023,,669,669,61.5
Nigeria,Oyo,Atisbo,9/1/2023,,571,571,56.3
Nigeria,Oyo,Atisbo,10/1/2023,,533,533,48.3
Nigeria,Oyo,Atisbo,11/1/2023,,494,494,52
Nigeria,Oyo,Atisbo,12/1/2023,,424,424,53.1
Nigeria,Oyo,Egbeda,1/1/2023,,1299,1299,49.2
Nigeria,Oyo,Egbeda,2/1/2023,,1004,1004,44.9
Nigeria,Oyo,Egbeda,3/1/2023,,1172,1172,49.8
Nigeria,Oyo,Egbeda,4/1/2023,,1714,1714,53.5
Nigeria,Oyo,Egbeda,5/1/2023,,2465,2465,52.1
Nigeria,Oyo,Egbeda,6/1/2023,,2438,2438,51.1
Nigeria,Oyo,Egbeda,7/1/2023,,3110,3110,54.1
Nigeria,Oyo,Egbeda,8/1/2023,,3535,3535,64
Nigeria,Oyo,Egbeda,9/1/2023,,2230,2230,50.4
Nigeria,Oyo,Egbeda,10/1/2023,,2519,2519,53.2
Nigeria,Oyo,Egbeda,11/1/2023,,2738,2738,53
Nigeria,Oyo,Egbeda,12/1/2023,,2050,2050,53.1
Nigeria,Oyo,Ibadan North East,1/1/2023,,716,716,33.4
Nigeria,Oyo,Ibadan North East,2/1/2023,,789,789,34.6
Nigeria,Oyo,Ibadan North East,3/1/2023,,1364,1364,48.8
Nigeria,Oyo,Ibadan North East,4/1/2023,,1381,1381,37.7
Nigeria,Oyo,Ibadan North East,5/1/2023,,2284,2284,46.4
Nigeria,Oyo,Ibadan North East,6/1/2023,,2283,2283,49.1
Nigeria,Oyo,Ibadan North East,7/1/2023,126,2111,2237,45
Nigeria,Oyo,Ibadan North East,8/1/2023,,2228,2228,47
Nigeria,Oyo,Ibadan North East,9/1/2023,3,1845,1848,39.6
Nigeria,Oyo,Ibadan North East,10/1/2023,,1481,1481,36.2
Nigeria,Oyo,Ibadan North East,11/1/2023,,1618,1618,44.5
Nigeria,Oyo,Ibadan North East,12/1/2023,,1345,1345,39
Nigeria,Oyo,Ibadan North,1/1/2023,281,2890,3171,47.7
Nigeria,Oyo,Ibadan North,2/1/2023,163,1597,1760,39.7
Nigeria,Oyo,Ibadan North,3/1/2023,168,2755,2923,45.5
Nigeria,Oyo,Ibadan North,4/1/2023,212,3418,3630,48.8
Nigeria,Oyo,Ibadan North,5/1/2023,221,2496,2717,42.6
Nigeria,Oyo,Ibadan North,6/1/2023,217,2906,3123,51
Nigeria,Oyo,Ibadan North,7/1/2023,243,4022,4265,44.6
Nigeria,Oyo,Ibadan North,8/1/2023,191,4283,4474,51.6
Nigeria,Oyo,Ibadan North,9/1/2023,129,4279,4408,48
Nigeria,Oyo,Ibadan North,10/1/2023,109,3557,3666,43.4
Nigeria,Oyo,Ibadan North,11/1/2023,231,2009,2240,35.1
Nigeria,Oyo,Ibadan North,12/1/2023,148,2055,2203,40.3
Nigeria,Oyo,Ibadan North West,1/1/2023,,967,967,46.7
Nigeria,Oyo,Ibadan North West,2/1/2023,,830,830,41.1
Nigeria,Oyo,Ibadan North West,3/1/2023,,717,717,37.3
Nigeria,Oyo,Ibadan North West,4/1/2023,,1578,1578,49.5
Nigeria,Oyo,Ibadan North West,5/1/2023,,2088,2088,48.7
Nigeria,Oyo,Ibadan North West,6/1/2023,,2464,2464,57
Nigeria,Oyo,Ibadan North West,7/1/2023,12,3156,3168,60.9
Nigeria,Oyo,Ibadan North West,8/1/2023,,3035,3035,60.2
Nigeria,Oyo,Ibadan North West,9/1/2023,1,2085,2086,59.1
Nigeria,Oyo,Ibadan North West,10/1/2023,,1877,1877,50.5
Nigeria,Oyo,Ibadan North West,11/1/2023,6,1688,1694,50
Nigeria,Oyo,Ibadan North West,12/1/2023,,1300,1300,49.3
Nigeria,Oyo,Ibadan South East,1/1/2023,,1187,1187,56
Nigeria,Oyo,Ibadan South East,2/1/2023,,934,934,54.4
Nigeria,Oyo,Ibadan South East,3/1/2023,,970,970,54.5
Nigeria,Oyo,Ibadan South East,4/1/2023,,980,980,51.3
Nigeria,Oyo,Ibadan South East,5/1/2023,,1165,1165,46.4
Nigeria,Oyo,Ibadan South East,6/1/2023,,1445,1445,53.6
Nigeria,Oyo,Ibadan South East,7/1/2023,3,1616,1619,54.6
Nigeria,Oyo,Ibadan South East,8/1/2023,,1351,1351,51.5
Nigeria,Oyo,Ibadan South East,9/1/2023,,1411,1411,56.4
Nigeria,Oyo,Ibadan South East,10/1/2023,,1168,1168,47.4
Nigeria,Oyo,Ibadan South East,11/1/2023,,1002,1002,47.3
Nigeria,Oyo,Ibadan South East,12/1/2023,,928,928,50.7
Nigeria,Oyo,Ibadan South West,1/1/2023,,2211,2211,47.4
Nigeria,Oyo,Ibadan South West,2/1/2023,,2248,2248,53.6
Nigeria,Oyo,Ibadan South West,3/1/2023,3,2040,2043,50.5
Nigeria,Oyo,Ibadan South West,4/1/2023,73,2263,2336,52.9
Nigeria,Oyo,Ibadan South West,5/1/2023,57,2255,2312,56.2
Nigeria,Oyo,Ibadan South West,6/1/2023,8,2795,2803,66.8
Nigeria,Oyo,Ibadan South West,7/1/2023,64,3324,3388,53.7
Nigeria,Oyo,Ibadan South West,8/1/2023,43,3301,3344,53.7
Nigeria,Oyo,Ibadan South West,9/1/2023,6,2743,2749,55.5
Nigeria,Oyo,Ibadan South West,10/1/2023,5,2287,2292,47.6
Nigeria,Oyo,Ibadan South West,11/1/2023,3,2236,2239,50.7
Nigeria,Oyo,Ibadan South West,12/1/2023,,1766,1766,51.9
Nigeria,Oyo,Ibarapa Central,1/1/2023,,233,233,30.9
Nigeria,Oyo,Ibarapa Central,2/1/2023,,172,172,27.3
Nigeria,Oyo,Ibarapa Central,3/1/2023,,107,107,21.4
Nigeria,Oyo,Ibarapa Central,4/1/2023,,346,346,42.8
Nigeria,Oyo,Ibarapa Central,5/1/2023,,476,476,46.2
Nigeria,Oyo,Ibarapa Central,6/1/2023,,392,392,47.5
Nigeria,Oyo,Ibarapa Central,7/1/2023,,696,696,54.7
Nigeria,Oyo,Ibarapa Central,8/1/2023,,889,889,61.5
Nigeria,Oyo,Ibarapa Central,9/1/2023,,745,745,54.1
Nigeria,Oyo,Ibarapa Central,10/1/2023,,724,724,49.3
Nigeria,Oyo,Ibarapa Central,11/1/2023,,565,565,45.4
Nigeria,Oyo,Ibarapa Central,12/1/2023,,422,422,49.2
Nigeria,Oyo,Ibarapa East,1/1/2023,,468,468,61.8
